testCase testName testIterIndex baseResult nodeCount tsResult timeMicroseconds memSize aspStall maxIter maxVicSize termCond
eil101 TSWSM_SE 16 809 101 686 69448221 200 150 3500 100 300
eil101 TSWSM_SE 17 776 101 662 69540324 200 150 3500 100 300
eil101 TSWSM_SE 18 770 101 677 69464852 200 150 3500 100 300
eil101 TSWSM_SE 19 795 101 645 69552836 200 150 3500 100 300
eil101 TSWSM_SE 20 789 101 661 69991571 200 150 3500 100 300
eil101 TSWSM_SE 21 722 101 641 69568107 200 150 3500 100 300
eil101 TSWSM_SE 22 752 101 660 69359413 200 150 3500 100 300
eil101 TSWSM_SE 23 782 101 666 69154246 200 150 3500 100 300
eil101 TSWSM_SE 24 787 101 665 69238078 200 150 3500 100 300
eil101 TSWSM_SE 25 750 101 660 69528089 200 150 3500 100 300
eil101 TSWSM_SE 26 751 101 673 70242810 200 150 3500 100 300
eil101 TSWSM_SE 27 835 101 692 69144490 200 150 3500 100 300
eil101 TSWSM_SE 28 746 101 658 69880763 200 150 3500 100 300
eil101 TSWSM_SE 29 715 101 665 69484310 200 150 3500 100 300
eil101 TSWSM_SE 30 703 101 648 69268962 200 150 3500 100 300
eil101 TSWSM_NN 1 810 101 691 69102242 200 150 3500 100 300
eil101 TSWSM_NN 2 810 101 682 69716429 200 150 3500 100 300
eil101 TSWSM_NN 3 810 101 699 68944008 200 150 3500 100 300
eil101 TSWSM_NN 4 810 101 696 68826559 200 150 3500 100 300
eil101 TSWSM_NN 5 810 101 692 68780018 200 150 3500 100 300
eil101 TSWSM_NN 6 810 101 675 68859724 200 150 3500 100 300
eil101 TSWSM_NN 7 810 101 668 68836362 200 150 3500 100 300
eil101 TSWSM_NN 8 810 101 709 69071875 200 150 3500 100 300
eil101 TSWSM_NN 9 810 101 678 68895340 200 150 3500 100 300
eil101 TSWSM_NN 10 810 101 681 68859044 200 150 3500 100 300
eil101 TSWSM_NN 11 810 101 697 68940424 200 150 3500 100 300
eil101 TSWSM_NN 12 810 101 672 68847476 200 150 3500 100 300
eil101 TSWSM_NN 13 810 101 689 68956234 200 150 3500 100 300
eil101 TSWSM_NN 14 810 101 684 68737466 200 150 3500 100 300
eil101 TSWSM_NN 15 810 101 664 68985883 200 150 3500 100 300
eil101 TSWSM_NN 16 810 101 678 68853938 200 150 3500 100 300
eil101 TSWSM_NN 17 810 101 703 68982838 200 150 3500 100 300
eil101 TSWSM_NN 18 810 101 680 69276819 200 150 3500 100 300
eil101 TSWSM_NN 19 810 101 696 69178958 200 150 3500 100 300
eil101 TSWSM_NN 20 810 101 688 68944503 200 150 3500 100 300
eil101 TSWSM_NN 21 810 101 666 68845621 200 150 3500 100 300
eil101 TSWSM_NN 22 810 101 677 68815118 200 150 3500 100 300
eil101 TSWSM_NN 23 810 101 665 68879775 200 150 3500 100 300
eil101 TSWSM_NN 24 810 101 676 68833982 200 150 3500 100 300
eil101 TSWSM_NN 25 810 101 711 68860512 200 150 3500 100 300
eil101 TSWSM_NN 26 810 101 701 68870561 200 150 3500 100 300
eil101 TSWSM_NN 27 810 101 695 68868177 200 150 3500 100 300
eil101 TSWSM_NN 28 810 101 676 68842242 200 150 3500 100 300
eil101 TSWSM_NN 29 810 101 698 68852720 200 150 3500 100 300
eil101 TSWSM_NN 30 810 101 681 68889849 200 150 3500 100 300
eil101 TSESM_AGM 1 849 101 789 22045780 300 150 3500 100 300
eil101 TSESM_AGM 2 849 101 690 65648812 300 150 3500 100 300
eil101 TSESM_AGM 3 849 101 795 27213976 300 150 3500 100 300
eil101 TSESM_AGM 4 849 101 686 72803871 300 150 3500 100 300
eil101 TSESM_AGM 5 849 101 692 45823972 300 150 3500 100 300
eil101 TSESM_AGM 6 849 101 700 69330219 300 150 3500 100 300
eil101 TSESM_AGM 7 849 101 686 71393169 300 150 3500 100 300
eil101 TSESM_AGM 8 849 101 720 33902727 300 150 3500 100 300
eil101 TSESM_AGM 9 849 101 672 71731652 300 150 3500 100 300
eil101 TSESM_AGM 10 849 101 695 71684102 300 150 3500 100 300
eil101 TSESM_AGM 11 849 101 669 72299541 300 150 3500 100 300
eil101 TSESM_AGM 12 849 101 723 62872798 300 150 3500 100 300
eil101 TSESM_AGM 13 849 101 699 72784050 300 150 3500 100 300
eil101 TSESM_AGM 14 849 101 673 72347581 300 150 3500 100 300
eil101 TSESM_AGM 15 849 101 699 68002727 300 150 3500 100 300
eil101 TSESM_AGM 16 849 101 680 73641212 300 150 3500 100 300
eil101 TSESM_AGM 17 849 101 706 53708930 300 150 3500 100 300
eil101 TSESM_AGM 18 849 101 733 62280907 300 150 3500 100 300
eil101 TSESM_AGM 19 849 101 692 72724103 300 150 3500 100 300
eil101 TSESM_AGM 20 849 101 715 70607602 300 150 3500 100 300
eil101 TSESM_AGM 21 849 101 687 72420573 300 150 3500 100 300
eil101 TSESM_AGM 22 849 101 677 60536895 300 150 3500 100 300
eil101 TSESM_AGM 23 849 101 721 35955262 300 150 3500 100 300
eil101 TSESM_AGM 24 849 101 718 61438982 300 150 3500 100 300
eil101 TSESM_AGM 25 849 101 673 72100369 300 150 3500 100 300
eil101 TSESM_AGM 26 849 101 674 59386868 300 150 3500 100 300
eil101 TSESM_AGM 27 849 101 714 54147258 300 150 3500 100 300
eil101 TSESM_AGM 28 849 101 703 45811995 300 150 3500 100 300
eil101 TSESM_AGM 29 849 101 687 72576142 300 150 3500 100 300
eil101 TSESM_AGM 30 849 101 688 81266713 300 150 3500 100 300
eil101 TSESM_SE 1 760 101 664 98003413 300 150 3500 100 300
eil101 TSESM_SE 2 757 101 677 55741796 300 150 3500 100 300
eil101 TSESM_SE 3 739 101 720 25219176 300 150 3500 100 300
eil101 TSESM_SE 4 744 101 679 54405061 300 150 3500 100 300
eil101 TSESM_SE 5 734 101 681 40046532 300 150 3500 100 300
eil101 TSESM_SE 6 777 101 724 33867709 300 150 3500 100 300
eil101 TSESM_SE 7 769 101 674 40022254 300 150 3500 100 300
eil101 TSESM_SE 8 742 101 648 53762085 300 150 3500 100 300
eil101 TSESM_SE 9 737 101 693 22237519 300 150 3500 100 300
eil101 TSESM_SE 10 726 101 708 15318081 300 150 3500 100 300
eil101 TSESM_SE 11 754 101 710 22838224 300 150 3500 100 300
eil101 TSESM_SE 12 741 101 699 26132299 300 150 3500 100 300
eil101 TSESM_SE 13 790 101 725 31535911 300 150 3500 100 300
eil101 TSESM_SE 14 778 101 675 64304199 300 150 3500 100 300
eil101 TSESM_SE 15 784 101 694 48130808 300 150 3500 100 300
eil101 TSESM_SE 16 786 101 681 32721371 300 150 3500 100 300
eil101 TSESM_SE 17 795 101 645 57666416 300 150 3500 100 300
eil101 TSESM_SE 18 753 101 671 63328753 300 150 3500 100 300
eil101 TSESM_SE 19 744 101 709 18720548 300 150 3500 100 300
eil101 TSESM_SE 20 754 101 659 59444916 300 150 3500 100 300
eil101 TSESM_SE 21 827 101 701 32155264 300 150 3500 100 300
eil101 TSESM_SE 22 746 101 655 39665300 300 150 3500 100 300
eil101 TSESM_SE 23 764 101 662 60388250 300 150 3500 100 300
eil101 TSESM_SE 24 743 101 656 70722867 300 150 3500 100 300
eil101 TSESM_SE 25 771 101 660 56995691 300 150 3500 100 300
eil101 TSESM_SE 26 783 101 732 23625762 300 150 3500 100 300
eil101 TSESM_SE 27 740 101 645 42543274 300 150 3500 100 300
eil101 TSESM_SE 28 761 101 720 22974504 300 150 3500 100 300
eil101 TSESM_SE 29 815 101 708 47043576 300 150 3500 100 300
eil101 TSESM_SE 30 748 101 695 41791838 300 150 3500 100 300
eil101 TSESM_NN 1 810 101 696 44375227 300 150 3500 100 300
eil101 TSESM_NN 2 810 101 693 51376035 300 150 3500 100 300
eil101 TSESM_NN 3 810 101 695 66730821 300 150 3500 100 300
eil101 TSESM_NN 4 810 101 701 50795081 300 150 3500 100 300
eil101 TSESM_NN 5 810 101 684 62172970 300 150 3500 100 300
eil101 TSESM_NN 6 810 101 679 54648224 300 150 3500 100 300
eil101 TSESM_NN 7 810 101 703 50586979 300 150 3500 100 300
eil101 TSESM_NN 8 810 101 682 48477712 300 150 3500 100 300
eil101 TSESM_NN 9 810 101 693 50143967 300 150 3500 100 300
eil101 TSESM_NN 10 810 101 727 29160602 300 150 3500 100 300
eil101 TSESM_NN 11 810 101 677 69591898 300 150 3500 100 300
eil101 TSESM_NN 12 810 101 686 54584738 300 150 3500 100 300
eil101 TSESM_NN 13 810 101 696 64272028 300 150 3500 100 300
eil101 TSESM_NN 14 810 101 695 67439265 300 150 3500 100 300
eil101 TSESM_NN 15 810 101 676 69369495 300 150 3500 100 300
eil101 TSESM_NN 16 810 101 707 42489746 300 150 3500 100 300
eil101 TSESM_NN 17 810 101 708 62815299 300 150 3500 100 300
eil101 TSESM_NN 18 810 101 686 69606640 300 150 3500 100 300
eil101 TSESM_NN 19 810 101 710 47778765 300 150 3500 100 300
eil101 TSESM_NN 20 810 101 761 21645508 300 150 3500 100 300
pr152 TSESM_AGM 1 90329 152 87401 214598454 200 150 3500 100 300
pr152 TSESM_AGM 2 90329 152 86585 221016195 200 150 3500 100 300
pr152 TSESM_AGM 3 90329 152 83188 205753899 200 150 3500 100 300
pr152 TSESM_AGM 4 90329 152 83915 179235514 200 150 3500 100 300
pr152 TSESM_AGM 5 90329 152 84227 201946536 200 150 3500 100 300
pr152 TSESM_AGM 6 90329 152 84762 201879530 200 150 3500 100 300
pr152 TSESM_AGM 7 90329 152 85584 201784297 200 150 3500 100 300
pr152 TSESM_AGM 8 90329 152 83774 147090771 200 150 3500 100 300
pr152 TSESM_AGM 9 90329 152 85074 144249686 200 150 3500 100 300
pr152 TSESM_AGM 10 90329 152 86563 144148353 200 150 3500 100 300
pr152 TSESM_AGM 11 90329 152 87715 145751164 200 150 3500 100 300
pr152 TSESM_AGM 12 90329 152 86824 144598554 200 150 3500 100 300
pr152 TSESM_AGM 13 90329 152 86795 144873129 200 150 3500 100 300
pr152 TSESM_AGM 14 90329 152 87145 145299427 200 150 3500 100 300
pr152 TSESM_AGM 15 90329 152 87498 144379418 200 150 3500 100 300
pr152 TSESM_AGM 16 90329 152 86996 143948671 200 150 3500 100 300
pr152 TSESM_AGM 17 90329 152 87731 143901687 200 150 3500 100 300
pr152 TSESM_AGM 18 90329 152 88027 143196988 200 150 3500 100 300
pr152 TSESM_AGM 19 90329 152 87007 144353882 200 150 3500 100 300
pr152 TSESM_AGM 20 90329 152 86864 144310508 200 150 3500 100 300
pr152 TSESM_AGM 21 90329 152 87594 143678026 200 150 3500 100 300
pr152 TSESM_AGM 22 90329 152 83605 143301801 200 150 3500 100 300
pr152 TSESM_AGM 23 90329 152 85845 144483196 200 150 3500 100 300
pr152 TSESM_AGM 24 90329 152 87560 143665436 200 150 3500 100 300
pr152 TSESM_AGM 25 90329 152 86690 143394114 200 150 3500 100 300
pr152 TSESM_AGM 26 90329 152 84718 143342865 200 150 3500 100 300
pr152 TSESM_AGM 27 90329 152 81499 143303060 200 150 3500 100 300
pr152 TSESM_AGM 28 90329 152 88005 143380376 200 150 3500 100 300
pr152 TSESM_AGM 29 90329 152 86143 142899324 200 150 3500 100 300
pr152 TSESM_AGM 30 90329 152 85181 142862260 200 150 3500 100 300
pr152 TSESM_SE 1 84643 152 78826 143420022 200 150 3500 100 300
pr152 TSESM_SE 2 84819 152 79585 143824298 200 150 3500 100 300
pr152 TSESM_SE 3 85360 152 78307 143626397 200 150 3500 100 300
pr152 TSESM_SE 4 84819 152 79694 142950901 200 150 3500 100 300
pr152 TSESM_SE 5 84643 152 79461 143477246 200 150 3500 100 300
pr152 TSESM_SE 6 84819 152 81698 143639256 200 150 3500 100 300
pr152 TSESM_SE 7 84643 152 79562 144763030 200 150 3500 100 300
pr152 TSESM_SE 8 84819 152 81263 143420663 200 150 3500 100 300
pr152 TSESM_SE 9 84643 152 80375 143440178 200 150 3500 100 300
pr152 TSESM_SE 10 84819 152 79244 144147484 200 150 3500 100 300
pr152 TSESM_SE 11 84643 152 77949 144536259 200 150 3500 100 300
pr152 TSESM_SE 12 84819 152 77952 143412055 200 150 3500 100 300
pr152 TSESM_SE 13 84643 152 78449 143898364 200 150 3500 100 300
pr152 TSESM_SE 14 84819 152 80543 143716726 200 150 3500 100 300
pr152 TSESM_SE 15 84643 152 77988 144442514 200 150 3500 100 300
pr152 TSESM_SE 16 84819 152 80618 143184568 200 150 3500 100 300
pr152 TSESM_SE 17 84643 152 77543 143372803 200 150 3500 100 300
pr152 TSESM_SE 18 84819 152 78298 143712656 200 150 3500 100 300
pr152 TSESM_SE 19 85360 152 78111 143641907 200 150 3500 100 300
pr152 TSESM_SE 20 84819 152 80292 143865669 200 150 3500 100 300
pr152 TSESM_SE 21 84643 152 80476 144262952 200 150 3500 100 300
pr152 TSESM_SE 22 84819 152 79111 143639503 200 150 3500 100 300
pr152 TSESM_SE 23 84643 152 80054 144336886 200 150 3500 100 300
pr152 TSESM_SE 24 84819 152 80484 144401704 200 150 3500 100 300
pr152 TSESM_SE 25 84643 152 78367 143506887 200 150 3500 100 300
pr152 TSESM_SE 26 84819 152 81481 143619965 200 150 3500 100 300
pr152 TSESM_SE 27 84643 152 80555 143764281 200 150 3500 100 300
pr152 TSESM_SE 28 84819 152 81275 143516854 200 150 3500 100 300
pr152 TSESM_SE 29 84643 152 80370 144337350 200 150 3500 100 300
pr152 TSESM_SE 30 84819 152 79696 144019523 200 150 3500 100 300
pr152 TSESM_NN 1 85640 152 78410 144621259 200 150 3500 100 300
pr152 TSESM_NN 2 85640 152 80626 143664959 200 150 3500 100 300
pr152 TSESM_NN 3 85640 152 79025 143000253 200 150 3500 100 300
pr152 TSESM_NN 4 85640 152 79070 142678510 200 150 3500 100 300
pr152 TSESM_NN 5 85640 152 80219 142473614 200 150 3500 100 300
pr152 TSESM_NN 6 85640 152 79011 143045548 200 150 3500 100 300
pr152 TSESM_NN 7 85640 152 81599 142584775 200 150 3500 100 300
pr152 TSESM_NN 8 85640 152 80958 142849589 200 150 3500 100 300
pr152 TSESM_NN 9 85640 152 80078 142465637 200 150 3500 100 300
pr152 TSESM_NN 10 85640 152 79089 142532574 200 150 3500 100 300
pr152 TSESM_NN 11 85640 152 80427 142643114 200 150 3500 100 300
pr152 TSESM_NN 12 85640 152 79618 142570682 200 150 3500 100 300
pr152 TSESM_NN 13 85640 152 79502 142897710 200 150 3500 100 300
pr152 TSESM_NN 14 85640 152 82342 142693572 200 150 3500 100 300
pr152 TSESM_NN 15 85640 152 79712 142809977 200 150 3500 100 300
pr152 TSESM_NN 16 85640 152 80429 142694659 200 150 3500 100 300
pr152 TSESM_NN 17 85640 152 78858 142441157 200 150 3500 100 300
pr152 TSESM_NN 18 85640 152 77979 142286971 200 150 3500 100 300
pr152 TSESM_NN 19 85640 152 81394 142621684 200 150 3500 100 300
pr152 TSESM_NN 20 85640 152 79058 142312098 200 150 3500 100 300
pr152 TSESM_NN 21 85640 152 79745 142201455 200 150 3500 100 300
pr152 TSESM_NN 22 85640 152 82097 142007424 200 150 3500 100 300
pr152 TSESM_NN 23 85640 152 80115 142306965 200 150 3500 100 300
pr152 TSESM_NN 24 85640 152 80390 142183877 200 150 3500 100 300
pr152 TSESM_NN 25 85640 152 80376 142115511 200 150 3500 100 300
pr152 TSESM_NN 26 85640 152 79148 142847274 200 150 3500 100 300
pr152 TSESM_NN 27 85640 152 78695 141876412 200 150 3500 100 300
pr152 TSESM_NN 28 85640 152 79696 141474028 200 150 3500 100 300
pr152 TSESM_NN 29 85640 152 81191 141344158 200 150 3500 100 300
pr152 TSESM_NN 30 85640 152 80333 141402473 200 150 3500 100 300
pr152 TSWSM_AGM 1 90329 152 82248 141154010 200 150 3500 100 300
pr152 TSWSM_AGM 2 90329 152 86675 141139978 200 150 3500 100 300
pr152 TSWSM_AGM 3 90329 152 85162 142383691 200 150 3500 100 300
pr152 TSWSM_AGM 4 90329 152 84303 143827143 200 150 3500 100 300
pr152 TSWSM_AGM 5 90329 152 86626 143257114 200 150 3500 100 300
pr152 TSWSM_AGM 6 90329 152 84123 141342189 200 150 3500 100 300
pr152 TSWSM_AGM 7 90329 152 87594 141425143 200 150 3500 100 300
pr152 TSWSM_AGM 8 90329 152 88234 141137231 200 150 3500 100 300
pr152 TSWSM_AGM 9 90329 152 87764 141747557 200 150 3500 100 300
pr152 TSWSM_AGM 10 90329 152 85257 140951630 200 150 3500 100 300
pr152 TSWSM_AGM 11 90329 152 87577 140917144 200 150 3500 100 300
pr152 TSWSM_AGM 12 90329 152 88689 140961126 200 150 3500 100 300
pr152 TSWSM_AGM 13 90329 152 85887 141284703 200 150 3500 100 300
pr152 TSWSM_AGM 14 90329 152 86764 141670918 200 150 3500 100 300
pr152 TSWSM_AGM 15 90329 152 85275 141881256 200 150 3500 100 300
pr152 TSWSM_AGM 16 90329 152 86284 141367059 200 150 3500 100 300
pr152 TSWSM_AGM 17 90329 152 83097 141368608 200 150 3500 100 300
pr152 TSWSM_AGM 18 90329 152 87221 142394611 200 150 3500 100 300
pr152 TSWSM_AGM 19 90329 152 86646 141801572 200 150 3500 100 300
pr152 TSWSM_AGM 20 90329 152 83982 142735292 200 150 3500 100 300
pr152 TSWSM_AGM 21 90329 152 86492 141543412 200 150 3500 100 300
pr152 TSWSM_AGM 22 90329 152 82001 141528469 200 150 3500 100 300
pr152 TSWSM_AGM 23 90329 152 86902 140834925 200 150 3500 100 300
pr152 TSWSM_AGM 24 90329 152 88063 140820783 200 150 3500 100 300
pr152 TSWSM_AGM 25 90329 152 86594 141212789 200 150 3500 100 300
pr152 TSWSM_AGM 26 90329 152 86973 140991203 200 150 3500 100 300
pr152 TSWSM_AGM 27 90329 152 85101 142607608 200 150 3500 100 300
pr152 TSWSM_AGM 28 90329 152 87937 141913486 200 150 3500 100 300
pr152 TSWSM_AGM 29 90329 152 86647 142006461 200 150 3500 100 300
pr152 TSWSM_AGM 30 90329 152 85623 142542309 200 150 3500 100 300
pr152 TSWSM_SE 1 84643 152 79431 142736335 200 150 3500 100 300
pr152 TSWSM_SE 2 84819 152 81092 142092064 200 150 3500 100 300
pr152 TSWSM_SE 3 84643 152 80769 141235145 200 150 3500 100 300
pr152 TSWSM_SE 4 84819 152 80282 141622003 200 150 3500 100 300
pr152 TSWSM_SE 5 85360 152 80157 141488218 200 150 3500 100 300
pr152 TSWSM_SE 6 84819 152 81844 141463140 200 150 3500 100 300
pr152 TSWSM_SE 7 84643 152 79299 141233261 200 150 3500 100 300
pr152 TSWSM_SE 8 84819 152 79204 141465799 200 150 3500 100 300
pr152 TSWSM_SE 9 84643 152 79349 141492482 200 150 3500 100 300
pr152 TSWSM_SE 10 84819 152 79726 141604803 200 150 3500 100 300
pr152 TSWSM_SE 11 84643 152 80720 141486218 200 150 3500 100 300
pr152 TSWSM_SE 12 84819 152 79917 141502202 200 150 3500 100 300
pr152 TSWSM_SE 13 84643 152 79067 141572071 200 150 3500 100 300
pr152 TSWSM_SE 14 84819 152 77099 141915931 200 150 3500 100 300
pr152 TSWSM_SE 15 84643 152 81133 141511008 200 150 3500 100 300
pr152 TSWSM_SE 16 84819 152 78265 141373517 200 150 3500 100 300
pr152 TSWSM_SE 17 84643 152 78197 141452641 200 150 3500 100 300
pr152 TSWSM_SE 18 84819 152 81797 141378377 200 150 3500 100 300
pr152 TSWSM_SE 19 84643 152 79416 141562775 200 150 3500 100 300
pr152 TSWSM_SE 20 84819 152 81038 141329410 200 150 3500 100 300
pr152 TSWSM_SE 21 85360 152 79714 141423765 200 150 3500 100 300
pr152 TSWSM_SE 22 84819 152 81038 141500170 200 150 3500 100 300
pr152 TSWSM_SE 23 84643 152 77065 141557354 200 150 3500 100 300
pr152 TSWSM_SE 24 84819 152 79646 141485682 200 150 3500 100 300
pr152 TSWSM_SE 25 84643 152 77889 142628091 200 150 3500 100 300
pr152 TSWSM_SE 26 84819 152 77799 143675055 200 150 3500 100 300
pr152 TSWSM_SE 27 84643 152 79167 142257904 200 150 3500 100 300
pr152 TSWSM_SE 28 84819 152 78417 141695999 200 150 3500 100 300
pr152 TSWSM_SE 29 84643 152 78233 142107340 200 150 3500 100 300
pr152 TSWSM_SE 30 84819 152 79312 142263704 200 150 3500 100 300
pr152 TSWSM_NN 1 85640 152 80362 141287485 200 150 3500 100 300
pr152 TSWSM_NN 2 85640 152 78813 141267360 200 150 3500 100 300
pr152 TSWSM_NN 3 85640 152 81029 141141579 200 150 3500 100 300
pr152 TSWSM_NN 4 85640 152 81459 141425228 200 150 3500 100 300
pr152 TSWSM_NN 5 85640 152 80782 141294457 200 150 3500 100 300
pr152 TSWSM_NN 6 85640 152 80141 141450711 200 150 3500 100 300
pr152 TSWSM_NN 7 85640 152 79821 141316035 200 150 3500 100 300
pr152 TSWSM_NN 8 85640 152 80143 141341609 200 150 3500 100 300
pr152 TSWSM_NN 9 85640 152 75568 141509986 200 150 3500 100 300
pr152 TSWSM_NN 10 85640 152 79600 141519277 200 150 3500 100 300
pr152 TSWSM_NN 11 85640 152 79582 141482044 200 150 3500 100 300
pr152 TSWSM_NN 12 85640 152 81233 141412859 200 150 3500 100 300
pr152 TSWSM_NN 13 85640 152 81938 141410695 200 150 3500 100 300
pr152 TSWSM_NN 14 85640 152 79422 141268360 200 150 3500 100 300
pr152 TSWSM_NN 15 85640 152 80596 142280077 200 150 3500 100 300
pr152 TSWSM_NN 16 85640 152 79533 142771291 200 150 3500 100 300
pr152 TSWSM_NN 17 85640 152 80214 142395217 200 150 3500 100 300
pr152 TSWSM_NN 18 85640 152 78251 142227337 200 150 3500 100 300
pr152 TSWSM_NN 19 85640 152 79793 141347452 200 150 3500 100 300
pr152 TSWSM_NN 20 85640 152 79020 141253431 200 150 3500 100 300
pr152 TSWSM_NN 21 85640 152 80830 141230299 200 150 3500 100 300
pr152 TSWSM_NN 22 85640 152 79170 141473276 200 150 3500 100 300
pr152 TSWSM_NN 23 85640 152 80077 141236695 200 150 3500 100 300
pr152 TSWSM_NN 24 85640 152 78857 141353639 200 150 3500 100 300
pr152 TSWSM_NN 25 85640 152 79717 141108716 200 150 3500 100 300
pr152 TSWSM_NN 26 85640 152 80508 141243850 200 150 3500 100 300
pr152 TSWSM_NN 27 85640 152 77722 141448209 200 150 3500 100 300
pr152 TSWSM_NN 28 85640 152 80866 141293287 200 150 3500 100 300
pr152 TSWSM_NN 29 85640 152 79222 141167065 200 150 3500 100 300
pr152 TSWSM_NN 30 85640 152 79363 142406054 200 150 3500 100 300
pr152 TSESM_AGM 1 90329 152 86671 200358740 300 150 3500 100 300
pr152 TSESM_AGM 2 90329 152 86743 201240643 300 150 3500 100 300
pr152 TSESM_AGM 3 90329 152 82756 200621174 300 150 3500 100 300
pr152 TSESM_AGM 4 90329 152 85087 200620492 300 150 3500 100 300
pr152 TSESM_AGM 5 90329 152 87180 200731840 300 150 3500 100 300
pr152 TSESM_AGM 6 90329 152 85963 201180584 300 150 3500 100 300
pr152 TSESM_AGM 7 90329 152 87888 200709202 300 150 3500 100 300
pr152 TSESM_AGM 8 90329 152 83874 200710723 300 150 3500 100 300
pr152 TSESM_AGM 9 90329 152 86727 200496090 300 150 3500 100 300
pr152 TSESM_AGM 10 90329 152 86724 200471380 300 150 3500 100 300
pr152 TSESM_AGM 11 90329 152 86219 200158963 300 150 3500 100 300
pr152 TSESM_AGM 12 90329 152 85942 200350250 300 150 3500 100 300
pr152 TSESM_AGM 13 90329 152 84903 200279159 300 150 3500 100 300
pr152 TSESM_AGM 14 90329 152 87222 200306787 300 150 3500 100 300
pr152 TSESM_AGM 15 90329 152 87945 149295132 300 150 3500 100 300
pr152 TSESM_AGM 16 90329 152 87124 143875397 300 150 3500 100 300
pr152 TSESM_AGM 17 90329 152 88036 143912753 300 150 3500 100 300
pr152 TSESM_AGM 18 90329 152 86782 143786423 300 150 3500 100 300
pr152 TSESM_AGM 19 90329 152 85126 144198785 300 150 3500 100 300
pr152 TSESM_AGM 20 90329 152 86483 144087989 300 150 3500 100 300
pr152 TSESM_AGM 21 90329 152 80944 143204684 300 150 3500 100 300
pr152 TSESM_AGM 22 90329 152 86214 143753916 300 150 3500 100 300
pr152 TSESM_AGM 23 90329 152 86560 143235291 300 150 3500 100 300
rg100 TSESM_AGM 1 3174 100 2562 97522455 200 150 3500 100 300
rg100 TSESM_AGM 2 3174 100 2743 106877249 200 150 3500 100 300
rg100 TSESM_AGM 3 3174 100 2643 104375173 200 150 3500 100 300
rg100 TSESM_AGM 4 3174 100 2691 107006012 200 150 3500 100 300
rg100 TSESM_AGM 5 3174 100 2594 97255930 200 150 3500 100 300
rg100 TSESM_AGM 6 3174 100 2671 48586149 200 150 3500 100 300
rg100 TSESM_AGM 7 3174 100 2583 90274240 200 150 3500 100 300
rg100 TSESM_AGM 8 3174 100 2588 92323926 200 150 3500 100 300
rg100 TSESM_AGM 9 3174 100 2642 95889975 200 150 3500 100 300
rg100 TSESM_AGM 10 3174 100 2546 96498343 200 150 3500 100 300
rg100 TSESM_AGM 11 3174 100 2665 85311953 200 150 3500 100 300
rg100 TSESM_AGM 12 3174 100 2628 96358483 200 150 3500 100 300
rg100 TSESM_AGM 13 3174 100 2723 96380210 200 150 3500 100 300
rg100 TSESM_AGM 14 3174 100 2638 96684105 200 150 3500 100 300
rg100 TSESM_AGM 15 3174 100 2612 85850010 200 150 3500 100 300
rg100 TSESM_AGM 16 3174 100 2704 96148534 200 150 3500 100 300
rg100 TSESM_AGM 17 3174 100 2674 75247275 200 150 3500 100 300
rg100 TSESM_AGM 18 3174 100 2665 95906327 200 150 3500 100 300
rg100 TSESM_AGM 19 3174 100 2674 95937730 200 150 3500 100 300
rg100 TSESM_AGM 20 3174 100 2669 95697668 200 150 3500 100 300
rg100 TSESM_AGM 21 3174 100 2629 95760400 200 150 3500 100 300
rg100 TSESM_AGM 22 3174 100 2524 96011043 200 150 3500 100 300
rg100 TSESM_AGM 23 3174 100 2614 96010430 200 150 3500 100 300
rg100 TSESM_AGM 24 3174 100 2595 95647869 200 150 3500 100 300
rg100 TSESM_AGM 25 3174 100 2561 95924280 200 150 3500 100 300
rg100 TSESM_AGM 26 3174 100 2683 95936700 200 150 3500 100 300
rg100 TSESM_AGM 27 3174 100 2633 75246624 200 150 3500 100 300
rg100 TSESM_AGM 28 3174 100 2590 67821378 200 150 3500 100 300
rg100 TSESM_AGM 29 3174 100 2641 68192787 200 150 3500 100 300
rg100 TSESM_AGM 30 3174 100 2786 68541425 200 150 3500 100 300
rg100 TSESM_SE 1 3328 100 2625 68105944 200 150 3500 100 300
rg100 TSESM_SE 2 3297 100 2534 68649621 200 150 3500 100 300
rg100 TSESM_SE 3 3296 100 2634 68383046 200 150 3500 100 300
rg100 TSESM_SE 4 3329 100 2700 68457034 200 150 3500 100 300
rg100 TSESM_SE 5 3296 100 2544 68608847 200 150 3500 100 300
rg100 TSESM_SE 6 3329 100 2573 68664266 200 150 3500 100 300
rg100 TSESM_SE 7 3296 100 2643 53642859 200 150 3500 100 300
rg100 TSESM_SE 8 3329 100 2692 60862708 200 150 3500 100 300
rg100 TSESM_SE 9 3296 100 2569 65137543 200 150 3500 100 300
rg100 TSESM_SE 10 3329 100 2573 68890090 200 150 3500 100 300
rg100 TSESM_SE 11 3296 100 2577 64103809 200 150 3500 100 300
rg100 TSESM_SE 12 3297 100 2729 69087640 200 150 3500 100 300
rg100 TSESM_SE 13 3328 100 2720 68112017 200 150 3500 100 300
rg100 TSESM_SE 14 3297 100 2649 68481994 200 150 3500 100 300
rg100 TSESM_SE 15 3328 100 2637 68187128 200 150 3500 100 300
rg100 TSESM_SE 16 3297 100 2754 68302082 200 150 3500 100 300
rg100 TSESM_SE 17 3328 100 2628 68672694 200 150 3500 100 300
rg100 TSESM_SE 18 3297 100 2739 69293532 200 150 3500 100 300
